"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
01.07.2023 19:20:00,  980.40,   16.81,  291.61,   15.26,   90.60,   19.17,   17.37,    1.80,   11.10,   17.72, 1169.97,    1.42,    3.01,  240.90,    0.70,  600.00,   16.09,   39.47,   49.00,   30.12,  414.70
01.07.2023 19:30:00,  980.38,   16.29,  291.08,   15.59,   95.60,   18.55,   17.73,    0.82,   11.33,   18.09, 1171.88,    1.07,    2.72,  248.20,    0.40,  600.00,   20.72,   45.86,   53.99,   29.76,  415.20
01.07.2023 19:40:00,  980.43,   16.16,  290.95,   15.65,   96.80,   18.40,   17.81,    0.59,   11.38,   18.16, 1172.44,    1.35,    3.22,  214.40,    0.40,  600.00,   14.61,   32.47,   35.27,   29.42,  415.60
01.07.2023 19:50:00,  980.46,   16.17,  290.96,   15.68,   96.90,   18.41,   17.84,    0.57,   11.39,   18.19, 1172.42,    1.86,    4.41,  207.00,    0.20,  600.00,   14.39,   30.36,   33.40,   29.11,  415.90
01.07.2023 20:00:00,  980.40,   16.21,  291.00,   15.73,   97.00,   18.46,   17.90,    0.55,   11.44,   18.26, 1172.15,    2.57,    4.00,  209.30,    0.20,  600.00,   10.72,   22.98,   26.26,   28.82,  416.20
01.07.2023 20:10:00,  980.35,   16.15,  290.95,   15.74,   97.40,   18.39,   17.91,    0.48,   11.44,   18.27, 1172.34,    2.67,    4.19,  198.00,    0.00,  350.00,    6.05,   14.70,   17.94,   28.55,  415.50
01.07.2023 20:20:00,  980.28,   16.17,  290.97,   15.76,   97.40,   18.41,   17.93,    0.48,   11.46,   18.29, 1172.16,    2.81,    4.69,  197.90,    0.00,    0.00,    3.30,    8.58,   11.50,   28.28,  416.40
01.07.2023 20:30:00,  980.26,   16.28,  291.09,   15.67,   96.20,   18.54,   17.83,    0.70,   11.39,   18.19, 1171.73,    2.96,    4.35,  194.50,    0.00,    0.00,    1.93,    3.73,    5.88,   28.04,  416.40
01.07.2023 20:40:00,  980.33,   16.26,  291.06,   15.69,   96.40,   18.51,   17.85,    0.67,   11.40,   18.21, 1171.89,    2.85,    3.77,  196.60,    0.00,  260.00,    1.04,    1.54,    2.20,   27.83,  417.20
01.07.2023 20:50:00,  980.30,   16.24,  291.04,   15.72,   96.70,   18.49,   17.88,    0.61,   11.42,   18.24, 1171.92,    3.05,    3.94,  205.90,    0.00,  260.00,    0.67,    0.00,    0.00,   27.67,  418.90
01.07.2023 21:00:00,  980.40,   16.19,  290.98,   15.68,   96.80,   18.43,   17.84,    0.59,   11.40,   18.20, 1172.26,    3.02,    3.91,  206.70,    0.00,  330.00,    0.06,    0.00,    0.00,   27.53,  419.20
01.07.2023 21:10:00,  980.49,   16.32,  291.11,   15.62,   95.60,   18.59,   17.77,    0.82,   11.35,   18.12, 1171.88,    2.56,    3.59,  197.40,    0.00,    0.00,    0.00,    0.00,    0.00,   27.42,  419.50
01.07.2023 21:20:00,  980.46,   16.41,  291.20,   15.57,   94.80,   18.69,   17.72,    0.97,   11.32,   18.07, 1171.50,    2.72,    3.77,  202.50,    0.00,    0.00,    0.00,    0.00,    0.00,   27.32,  419.80
01.07.2023 21:30:00,  980.45,   16.47,  291.26,   15.50,   94.00,   18.76,   17.64,    1.13,   11.27,   17.99, 1171.28,    2.97,    3.76,  201.60,    0.00,  150.00,    0.00,    0.00,    0.00,   27.24,  419.50
01.07.2023 21:40:00,  980.43,   16.44,  291.23,   15.52,   94.30,   18.73,   17.66,    1.07,   11.28,   18.01, 1171.37,    2.81,    3.76,  204.20,    0.00,   30.00,    0.00,    0.00,    0.00,   27.17,  420.30
01.07.2023 21:50:00,  980.38,   16.41,  291.21,   15.53,   94.50,   18.69,   17.66,    1.03,   11.28,   18.02, 1171.43,    2.96,    3.46,  204.90,    0.00,   50.00,    0.00,    0.00,    0.00,   27.11,  420.70
01.07.2023 22:00:00,  980.35,   16.35,  291.15,   15.55,   95.00,   18.62,   17.69,    0.93,   11.30,   18.04, 1171.62,    3.15,    3.87,  202.60,    0.00,  110.00,    0.00,    0.00,    0.00,   27.05,  422.00
01.07.2023 22:10:00,  980.37,   16.44,  291.24,   15.47,   94.00,   18.73,   17.60,    1.12,   11.25,   17.96, 1171.32,    3.49,    4.64,  211.80,    0.00,  550.00,    0.00,    0.00,    0.00,   27.00,  421.00
01.07.2023 22:20:00,  980.43,   16.35,  291.14,   15.63,   95.50,   18.62,   17.78,    0.84,   11.36,   18.14, 1171.68,    2.90,    3.90,  207.80,    0.00,  600.00,    0.00,    0.00,    0.00,   26.94,  423.40
01.07.2023 22:30:00,  980.53,   16.31,  291.09,   15.52,   95.10,   18.57,   17.66,    0.91,   11.28,   18.01, 1172.01,    2.67,    4.27,  216.50,    0.00,  110.00,    0.00,    0.00,    0.00,   26.89,  421.70
01.07.2023 22:40:00,  980.54,   16.40,  291.18,   15.50,   94.40,   18.68,   17.63,    1.05,   11.26,   17.98, 1171.68,    2.15,    3.22,  215.30,    0.00,    0.00,    0.00,    0.00,    0.00,   26.86,  421.50
01.07.2023 22:50:00,  980.48,   16.39,  291.18,   15.57,   94.90,   18.67,   17.72,    0.95,   11.32,   18.07, 1171.61,    2.42,    3.78,  200.60,    0.00,   40.00,    0.00,    0.00,    0.00,   26.86,  423.40
01.07.2023 23:00:00,  980.41,   16.29,  291.08,   15.52,   95.20,   18.55,   17.66,    0.89,   11.28,   18.01, 1171.95,    3.24,    4.35,  209.20,    0.00,  560.00,    0.00,    0.00,    0.00,   26.86,  424.00
01.07.2023 23:10:00,  980.44,   16.28,  291.07,   15.45,   94.80,   18.54,   17.57,    0.96,   11.23,   17.93, 1172.07,    2.99,    4.26,  217.90,    0.00,  110.00,    0.00,    0.00,    0.00,   26.85,  423.10
01.07.2023 23:20:00,  980.48,   16.34,  291.13,   15.37,   94.00,   18.61,   17.49,    1.12,   11.17,   17.84, 1171.91,    3.02,    4.78,  223.20,    0.00,  240.00,    0.00,    0.00,    0.00,   26.83,  422.40
01.07.2023 23:30:00,  980.50,   16.41,  291.20,   15.38,   93.60,   18.69,   17.50,    1.20,   11.17,   17.84, 1171.65,    2.62,    4.34,  225.90,    0.00,  110.00,    0.00,    0.00,    0.00,   26.81,  422.30
01.07.2023 23:40:00,  980.54,   16.42,  291.20,   15.35,   93.40,   18.70,   17.47,    1.23,   11.16,   17.82, 1171.67,    2.88,    4.55,  228.40,    0.00,  340.00,    0.00,    0.00,    0.00,   26.80,  422.70
01.07.2023 23:50:00,  980.59,   16.40,  291.18,   15.35,   93.50,   18.68,   17.47,    1.21,   11.15,   17.81, 1171.81,    2.53,    3.83,  226.80,    0.00,  220.00,    0.00,    0.00,    0.00,   26.79,  423.10
02.07.2023 00:00:00,  980.56,   16.42,  291.20,   15.39,   93.60,   18.70,   17.51,    1.20,   11.18,   17.85, 1171.68,    2.74,    3.71,  225.80,    0.00,   80.00,    0.00,    0.00,    0.00,   26.78,  423.90
02.07.2023 00:10:00,  980.59,   16.44,  291.22,   15.36,   93.30,   18.73,   17.47,    1.25,   11.16,   17.82, 1171.65,    2.46,    4.10,  217.40,    0.00,  120.00,    0.00,    0.00,    0.00,   26.78,  424.90
02.07.2023 00:20:00,  980.56,   16.57,  291.35,   15.37,   92.60,   18.88,   17.49,    1.40,   11.17,   17.83, 1171.08,    2.56,    4.37,  213.40,    0.00,   50.00,    0.00,    0.00,    0.00,   26.77,  424.60
02.07.2023 00:30:00,  980.56,   16.65,  291.43,   15.38,   92.20,   18.98,   17.50,    1.48,   11.18,   17.85, 1170.75,    2.23,    3.74,  217.30,    0.00,   40.00,    0.00,    0.00,    0.00,   26.75,  424.70
02.07.2023 00:40:00,  980.62,   16.68,  291.46,   15.38,   92.00,   19.02,   17.50,    1.52,   11.17,   17.84, 1170.70,    2.37,    3.61,  216.10,    0.00,   30.00,    0.00,    0.00,    0.00,   26.76,  424.90
02.07.2023 00:50:00,  980.60,   16.77,  291.55,   15.36,   91.40,   19.13,   17.48,    1.64,   11.16,   17.83, 1170.32,    2.73,    4.90,  210.70,    0.00,  140.00,    0.00,    0.00,    0.00,   26.79,  424.40
02.07.2023 01:00:00,  980.63,   16.80,  291.58,   15.43,   91.60,   19.16,   17.55,    1.61,   11.21,   17.90, 1170.20,    2.22,    4.76,  221.40,    0.00,  110.00,    0.00,    0.00,    0.00,   26.82,  424.50
02.07.2023 01:10:00,  980.57,   16.70,  291.48,   15.45,   92.30,   19.04,   17.57,    1.47,   11.22,   17.92, 1170.53,    1.75,    2.73,  232.80,    0.00,    0.00,    0.00,    0.00,    0.00,   26.85,  424.60
02.07.2023 01:20:00,  980.54,   16.63,  291.41,   15.22,   91.40,   18.96,   17.33,    1.63,   11.06,   17.67, 1170.89,    1.57,    2.56,  250.90,    0.00,    0.00,    0.00,    0.00,    0.00,   26.89,  423.40
02.07.2023 01:30:00,  980.63,   16.50,  291.27,   15.10,   91.40,   18.80,   17.18,    1.62,   10.97,   17.52, 1171.58,    1.42,    2.34,  262.70,    0.00,    0.00,    0.00,    0.00,    0.00,   26.92,  423.20
02.07.2023 01:40:00,  980.67,   16.38,  291.15,   15.06,   91.90,   18.66,   17.15,    1.51,   10.95,   17.48, 1172.14,    1.09,    1.78,  255.20,    0.00,    0.00,    0.00,    0.00,    0.00,   26.95,  424.10
02.07.2023 01:50:00,  980.62,   16.29,  291.06,   15.11,   92.70,   18.55,   17.20,    1.35,   10.98,   17.54, 1172.42,    1.44,    2.21,  228.60,    0.00,    0.00,    0.00,    0.00,    0.00,   26.96,  425.10
02.07.2023 02:00:00,  980.58,   16.17,  290.95,   15.17,   93.80,   18.41,   17.27,    1.14,   11.03,   17.61, 1172.82,    1.28,    2.05,  217.40,    0.00,    0.00,    0.00,    0.00,    0.00,   26.95,  427.80
02.07.2023 02:10:00,  980.57,   16.10,  290.88,   15.20,   94.40,   18.33,   17.30,    1.03,   11.05,   17.64, 1173.08,    0.94,    1.78,  255.30,    0.00,    0.00,    0.00,    0.00,    0.00,   26.94,  428.70
02.07.2023 02:20:00,  980.63,   16.28,  291.05,   15.10,   92.70,   18.54,   17.19,    1.35,   10.97,   17.52, 1172.47,    1.00,    1.58,  257.40,    0.00,   20.00,    0.00,    0.00,    0.00,   26.94,  427.70
02.07.2023 02:30:00,  980.63,   16.44,  291.21,   15.05,   91.50,   18.73,   17.14,    1.59,   10.94,   17.48, 1171.85,    0.95,    1.58,  248.10,    0.00,    0.00,    0.00,    0.00,    0.00,   26.96,  427.40
02.07.2023 02:40:00,  980.65,   16.45,  291.22,   15.05,   91.40,   18.74,   17.13,    1.61,   10.94,   17.47, 1171.84,    0.54,    1.04,  260.70,    0.00,    0.00,    0.00,    0.00,    0.00,   26.99,  428.50
02.07.2023 02:50:00,  980.69,   16.51,  291.28,   14.97,   90.60,   18.81,   17.04,    1.77,   10.88,   17.38, 1171.68,    0.63,    1.35,  308.40,    0.00,    0.00,    0.00,    0.00,    0.00,   27.03,  428.40
02.07.2023 03:00:00,  980.73,   16.58,  291.35,   14.92,   89.90,   18.90,   16.99,    1.91,   10.84,   17.32, 1171.47,    0.92,    1.83,  233.60,    0.00,    0.00,    0.00,    0.00,    0.00,   27.07,  428.40
02.07.2023 03:10:00,  980.79,   16.56,  291.32,   14.90,   89.90,   18.87,   16.97,    1.91,   10.83,   17.30, 1171.63,    0.79,    1.86,  248.80,    0.00,    0.00,    0.00,    0.00,    0.00,   27.12,  429.10
02.07.2023 03:20:00,  981.03,   16.57,  291.31,   14.86,   89.60,   18.88,   16.92,    1.96,   10.80,   17.25, 1171.90,    1.15,    3.16,  300.80,    0.00,   20.00,    0.00,    0.00,    0.00,   27.16,  428.70
02.07.2023 03:30:00,  981.15,   16.48,  291.21,   14.58,   88.50,   18.78,   16.62,    2.16,   10.60,   16.94, 1172.55,    1.24,    2.50,  332.10,    0.00,  170.00,    0.00,    0.00,    0.00,   27.19,  427.90
02.07.2023 03:40:00,  981.25,   16.22,  290.94,   14.30,   88.40,   18.47,   16.33,    2.14,   10.41,   16.64, 1173.86,    1.25,    2.82,  327.00,    0.00,   10.00,    0.00,    0.00,    0.00,   27.19,  427.20
02.07.2023 03:50:00,  981.27,   16.00,  290.72,   14.12,   88.60,   18.21,   16.13,    2.08,   10.29,   16.44, 1174.86,    1.00,    2.53,  311.80,    0.00,   70.00,    0.00,    0.00,    0.00,   27.17,  427.10
02.07.2023 04:00:00,  981.26,   15.80,  290.52,   13.77,   87.70,   17.98,   15.77,    2.21,   10.06,   16.07, 1175.83,    0.94,    2.09,  296.20,    0.00,    0.00,    0.00,    1.39,    1.98,   27.14,  426.50
02.07.2023 04:10:00,  981.23,   15.63,  290.35,   13.51,   87.20,   17.78,   15.51,    2.28,    9.89,   15.80, 1176.60,    1.06,    2.40,  265.50,    0.00,    0.00,    0.19,    3.21,    5.63,   27.10,  426.00
02.07.2023 04:20:00,  981.31,   15.60,  290.31,   13.50,   87.30,   17.75,   15.50,    2.25,    9.88,   15.79, 1176.83,    1.02,    1.58,  289.90,    0.00,    0.00,    2.20,    6.75,   11.35,   27.06,  426.60
02.07.2023 04:30:00,  981.33,   15.60,  290.31,   13.62,   88.00,   17.75,   15.62,    2.13,    9.96,   15.92, 1176.79,    0.85,    1.71,  257.20,    0.00,    0.00,    8.71,   18.68,   23.36,   27.03,  427.90
02.07.2023 04:40:00,  981.34,   15.56,  290.27,   13.69,   88.60,   17.70,   15.69,    2.02,   10.00,   15.98, 1176.94,    0.90,    1.61,  253.60,    0.00,    0.00,   12.33,   27.79,   32.28,   27.01,  428.10
02.07.2023 04:50:00,  981.40,   15.56,  290.26,   13.62,   88.20,   17.70,   15.62,    2.09,    9.96,   15.91, 1177.04,    0.63,    1.25,  328.90,    0.00,    0.00,   17.34,   38.98,   48.09,   26.98,  427.50
02.07.2023 05:00:00,  981.53,   15.50,  290.19,   13.66,   88.80,   17.64,   15.66,    1.98,    9.98,   15.96, 1177.42,    1.20,    1.58,  249.50,    0.00,    0.00,   28.06,   57.96,   69.53,   26.97,  427.70
02.07.2023 05:10:00,  981.61,   15.41,  290.10,   13.83,   90.30,   17.53,   15.83,    1.70,   10.09,   16.13, 1177.81,    1.08,    1.56,  227.80,    0.00,    0.00,   41.30,   81.86,   91.64,   26.96,  429.90
02.07.2023 05:20:00,  981.64,   15.48,  290.16,   13.95,   90.60,   17.61,   15.96,    1.66,   10.17,   16.26, 1177.50,    0.58,    1.24,  208.90,    0.00,    0.00,   41.14,   82.00,   88.75,   26.95,  430.70
02.07.2023 05:30:00,  981.71,   15.62,  290.30,   14.19,   91.20,   17.77,   16.21,    1.56,   10.33,   16.51, 1176.90,    0.77,    1.39,  190.90,    0.00,    0.00,   45.33,   90.16,   93.05,   26.96,  433.70
02.07.2023 05:40:00,  981.70,   15.78,  290.46,   14.28,   90.80,   17.96,   16.30,    1.65,   10.40,   16.61, 1176.20,    0.57,    0.98,  104.90,    0.00,    0.00,   55.48,  109.72,  125.62,   27.00,  434.10
02.07.2023 05:50:00,  981.74,   16.01,  290.69,   14.44,   90.40,   18.22,   16.47,    1.75,   10.50,   16.78, 1175.23,    0.41,    1.04,  158.80,    0.00,    0.00,   74.38,  146.14,  190.51,   27.06,  433.80
02.07.2023 06:00:00,  981.85,   16.40,  291.07,   14.41,   88.00,   18.68,   16.44,    2.24,   10.48,   16.74, 1173.80,    0.65,    1.28,  249.80,    0.00,    0.00,  110.26,  209.49,  318.40,   27.14,  431.30
02.07.2023 06:10:00,  981.92,   16.63,  291.30,   14.48,   87.10,   18.96,   16.51,    2.45,   10.53,   16.81, 1172.92,    1.04,    2.13,  256.50,    0.00,    0.00,  141.70,  268.58,  473.03,   27.27,  429.30
02.07.2023 06:20:00,  982.00,   16.87,  291.53,   14.35,   85.10,   19.25,   16.38,    2.87,   10.44,   16.68, 1172.10,    1.11,    1.93,  237.90,    0.00,    0.00,  143.60,  278.00,  382.62,   27.47,  428.20
02.07.2023 06:30:00,  982.04,   17.02,  291.68,   14.37,   84.40,   19.43,   16.40,    3.03,   10.45,   16.70, 1171.53,    1.15,    2.34,  227.40,    0.00,    0.00,  145.14,  281.01,  301.18,   27.70,  427.10
02.07.2023 06:40:00,  982.07,   17.09,  291.75,   14.33,   83.80,   19.52,   16.36,    3.16,   10.42,   16.65, 1171.31,    1.24,    2.06,  232.40,    0.00,    0.00,  146.46,  283.89,  402.36,   27.92,  425.80
02.07.2023 06:50:00,  982.06,   17.10,  291.76,   13.93,   81.60,   19.53,   15.94,    3.59,   10.16,   16.23, 1171.45,    2.00,    5.06,  237.10,    0.00,    0.00,  117.63,  229.69,  268.55,   28.13,  424.40
02.07.2023 07:00:00,  982.06,   17.06,  291.72,   13.50,   79.56,   19.48,   15.50,    3.98,    9.88,   15.78, 1171.81,    2.77,    4.83,  236.30,    0.00,    0.00,   96.20,  188.26,  200.91,   28.29,  423.40
02.07.2023 07:10:00,  981.99,   16.96,  291.62,   12.85,   76.74,   19.36,   14.86,    4.50,    9.46,   15.13, 1172.42,    3.81,    6.38,  221.70,    0.00,    0.00,  118.41,  228.49,  319.82,   28.39,  422.80
02.07.2023 07:20:00,  982.08,   17.04,  291.69,   12.57,   74.92,   19.46,   14.58,    4.88,    9.28,   14.84, 1172.33,    3.52,    5.12,  221.80,    0.00,    0.00,  235.51,  447.69,  912.42,   28.40,  421.60
02.07.2023 07:30:00,  982.12,   17.41,  292.06,   12.55,   73.10,   19.92,   14.56,    5.36,    9.27,   14.82, 1170.89,    2.47,    5.03,  225.00,    0.00,    0.00,  243.29,  467.77,  822.73,   28.39,  419.70
02.07.2023 07:40:00,  982.03,   17.63,  292.29,   11.73,   68.30,   20.20,   13.79,    6.40,    8.78,   14.05, 1170.25,    4.40,    6.92,  213.10,    0.00,    0.00,  174.10,  340.34,  612.93,   28.47,  418.30
02.07.2023 07:50:00,  982.01,   17.77,  292.43,   10.69,   63.21,   20.37,   12.88,    7.50,    8.20,   13.11, 1170.07,    5.40,    7.80,  214.40,    0.00,    0.00,  354.01,  665.35, 1053.25,   28.57,  417.00
02.07.2023 08:00:00,  982.10,   18.49,  293.15,   10.84,   60.99,   21.32,   13.00,    8.32,    8.28,   13.24, 1167.24,    4.19,    6.70,  214.20,    0.00,    0.00,  348.74,  657.60, 1209.10,   28.69,  416.00
02.07.2023 08:10:00,  982.26,   18.68,  293.33,   10.52,   58.99,   21.57,   12.73,    8.85,    8.10,   12.96, 1166.79,    4.66,    7.43,  227.20,    0.00,    0.00,  301.31,  586.74, 1256.19,   28.90,  415.60
02.07.2023 08:20:00,  982.30,   18.96,  293.61,   10.49,   57.85,   21.95,   12.70,    9.25,    8.08,   12.93, 1165.73,    4.38,    7.66,  226.50,    0.00,    0.00,  551.43, 1024.01, 1167.68,   29.12,  415.50
02.07.2023 08:30:00,  982.24,   19.36,  294.01,   11.21,   59.20,   22.51,   13.32,    9.18,    8.48,   13.57, 1163.79,    4.58,    7.18,  211.00,    0.00,    0.00,  601.73, 1117.33, 1136.26,   29.40,  416.40
02.07.2023 08:40:00,  982.29,   19.83,  294.48,   11.18,   57.41,   23.17,   13.30,    9.87,    8.47,   13.54, 1161.99,    3.72,    6.78,  236.40,    0.00,    0.00,  619.46, 1151.35, 1200.11,   29.85,  415.60
02.07.2023 08:50:00,  982.37,   19.87,  294.51,   11.41,   58.15,   23.23,   13.51,    9.72,    8.60,   13.75, 1161.83,    4.25,    6.48,  240.10,    0.00,    0.00,  647.15, 1190.20, 1356.92,   30.40,  416.20
02.07.2023 09:00:00,  982.40,   20.09,  294.73,   11.67,   58.34,   23.55,   13.74,    9.81,    8.75,   13.99, 1160.89,    3.68,    6.62,  239.10,    0.00,    0.00,  463.07,  848.32, 1495.29,   30.99,  415.80
02.07.2023 09:10:00,  982.49,   19.92,  294.55,   11.19,   57.13,   23.30,   13.31,    9.99,    8.47,   13.55, 1161.86,    4.05,    6.91,  252.50,    0.00,   30.00,  573.33, 1085.18, 1594.39,   31.51,  415.50
02.07.2023 09:20:00,  982.55,   19.86,  294.49,   11.09,   56.95,   23.22,   13.22,   10.00,    8.41,   13.46, 1162.21,    4.90,    7.90,  258.90,    0.00,  190.00,  284.55,  560.19, 1563.80,   31.90,  415.40
02.07.2023 09:30:00,  982.63,   19.63,  294.25,   11.18,   58.11,   22.89,   13.30,    9.59,    8.46,   13.54, 1163.19,    4.26,    8.56,  253.50,    0.00,  100.00,  655.04, 1242.03, 1633.83,   32.13,  415.50
02.07.2023 09:40:00,  982.80,   20.00,  294.61,   11.20,   56.88,   23.42,   13.32,   10.10,    8.47,   13.55, 1161.91,    4.19,    7.51,  261.80,    0.00,  180.00,  347.28,  690.27, 1597.20,   32.25,  414.80
02.07.2023 09:50:00,  982.82,   19.91,  294.52,   11.11,   56.83,   23.29,   13.24,   10.05,    8.42,   13.47, 1162.33,    3.96,    7.94,  271.00,    0.00,   70.00,  794.40, 1491.36, 1561.57,   32.33,  414.30
02.07.2023 10:00:00,  982.76,   20.21,  294.82,   11.27,   56.40,   23.73,   13.38,   10.34,    8.51,   13.62, 1161.01,    5.64,   10.03,  242.30,    0.00,  220.00,  816.83, 1538.97, 1621.10,   32.44,  414.50
02.07.2023 10:10:00,  982.85,   20.44,  295.05,   11.37,   55.96,   24.07,   13.47,   10.60,    8.57,   13.70, 1160.16,    4.01,    9.82,  252.50,    0.00,  130.00,  748.41, 1428.13, 1608.38,   32.61,  414.10
02.07.2023 10:20:00,  982.92,   20.55,  295.15,   10.76,   53.37,   24.23,   12.93,   11.30,    8.22,   13.16, 1160.05,    5.61,   10.23,  242.60,    0.00,  300.00,  865.39, 1634.70, 1746.98,   32.83,  414.60
02.07.2023 10:30:00,  982.93,   20.55,  295.15,    9.95,   50.56,   24.23,   12.25,   11.98,    7.79,   12.46, 1160.37,    6.39,   10.94,  243.70,    0.00,  490.00,  836.37, 1574.94, 1914.62,   33.05,  414.10
02.07.2023 10:40:00,  982.97,   20.49,  295.09,   10.28,   51.88,   24.14,   12.52,   11.62,    7.96,   12.74, 1160.53,    3.88,    7.12,  257.70,    0.00,  290.00,  246.09,  461.43, 1915.27,   33.20,  413.90
02.07.2023 10:50:00,  982.99,   20.16,  294.75,   10.57,   53.98,   23.65,   12.77,   10.89,    8.12,   12.99, 1161.75,    3.15,    6.73,  237.70,    0.00,   50.00,  342.82,  689.29, 2003.79,   33.26,  413.90
02.07.2023 11:00:00,  982.98,   20.26,  294.85,   10.18,   52.28,   23.80,   12.44,   11.36,    7.91,   12.66, 1161.49,    4.43,    8.26,  256.20,    0.00,  340.00,  463.74,  883.73, 2037.26,   33.21,  414.10
02.07.2023 11:10:00,  982.96,   20.40,  295.00,   10.61,   53.34,   24.01,   12.80,   11.20,    8.14,   13.03, 1160.75,    4.09,    7.47,  250.60,    0.00,  120.00,  800.99, 1540.02, 1908.00,   33.13,  413.70
02.07.2023 11:20:00,  982.94,   20.95,  295.55,   10.77,   52.11,   24.83,   12.94,   11.89,    8.23,   13.17, 1158.49,    3.89,    8.69,  251.40,    0.00,  270.00,  450.66,  869.70, 1864.71,   33.08,  413.80
02.07.2023 11:30:00,  983.02,   21.05,  295.64,   10.26,   50.07,   24.99,   12.51,   12.48,    7.95,   12.73, 1158.39,    4.95,   11.96,  242.50,    0.00,  290.00,  688.83, 1296.98, 2038.29,   33.06,  414.00
02.07.2023 11:40:00,  983.12,   21.48,  296.07,   10.83,   50.67,   25.65,   13.00,   12.66,    8.27,   13.22, 1156.60,    4.16,    7.97,  246.60,    0.00,  170.00,  807.53, 1538.00, 2275.13,   33.07,  412.90
